Game_ID,Prompt,Color,Category,Response,Response_Probability,Response_Surprisal,Correct_Answer,Probability_Correct,Surprisal_Correct,Correct
194,"['PERIOD', 'SPELL', 'STRETCH']",blue,INTERVAL OF TIME,POM,5.7891088545147795e-06,17.39822728503374,WHILE,8.754503824093263e-07,20.123471250350544,False
194,"['DEAR', 'HAIR', 'HOARSE']",purple,ANIMAL HOMOPHONES,LAB,8.720681421436893e-07,20.129055794700342,WAIL,1.3164946466304173e-08,26.178723104251535,False
195,"['BOAT', 'CAR', 'PLANE']",yellow,MEANS OF TRANSPORTATION,PEKE,9.988631973101292e-06,16.611281466959138,TRAIN,2.2612337602367916e-07,22.076386522497128,False
195,"['DOWN', 'GAME', 'IN']",green,WILLING TO PARTICIPATE,PEKE,9.674678040028084e-06,16.657354918173954,ON BOARD,9.123215818362951e-07,20.063954218392176,False
195,"['DASH', 'DROP', 'PINCH']",blue,"LITTLE BIT,  IN A RECIPE",POM,8.762192919675726e-06,16.80027659008953,SPLASH,1.5787589973115246e-06,19.27277761340178,False
195,"['BLUE', 'GOOSE', 'RASP']",purple,___ BERRY,POM,9.416261491423938e-06,16.69641418446796,STRAW,5.208357123365204e-08,24.194596385394906,False
196,"['LIGHT', 'MELLOW', 'MILD']",yellow,GENTLE,NOSE,1.6022129329940071e-06,19.25150267565968,SOFT,2.252439514904836e-07,22.082008298558275,False
196,"['BELLY', 'CHOP', 'HOCK']",green,CUTS OF PORK,KING,5.623307060886873e-06,17.440149741879274,SHOULDER,7.964736710164289e-07,20.25986999275832,False
196,"['CANDLE', 'DANDELION', 'DICE']",blue,THINGS TO BLOW ON FOR WISHES / LUCK,EYE,5.01994691148866e-06,17.6038964623069,EYELASH,6.772666694132567e-08,23.815700761503823,False
196,"['CROWN', 'ROBE', 'TABLET']",purple,STATUE OF LIBERTY FEATURES,PIT,4.6927170842536725e-06,17.701145083909548,TORCH,9.332941530715289e-09,26.67502099660253,False
197,"['BABY', 'BOO', 'DEAR']",yellow,DARLING,NOSE,1.414232542629179e-06,19.43154920694617,LOVE,6.753198817932571e-07,20.497925632327952,False
197,"['LINE', 'POINT', 'RAY']",green,BASIC GEOMETRIC OBJECTS,POM,2.289262511112611e-06,18.736685662234294,SEGMENT,1.687551218765293e-07,22.498565374233362,False
197,"['ENERGY', 'FIRE', 'JUICE']",blue,OOMPH,AMIGO,1.4355365465235082e-06,19.409978509543922,ZIP,1.167852360595134e-06,19.707710668479763,False
197,"['AGENT', 'CODE', 'SANTA']",purple,SECRET ___,TENOR,1.4145927025310812e-06,19.431181845329824,SAUCE,1.5296815547571896e-07,22.640265316646328,False
198,"['ALLEY', 'DRIVE', 'LANE']",yellow,ROAD NAMES,POM,8.138695193338208e-06,16.906771051121318,STREET,4.672126152627243e-08,24.35134552997673,False
198,"['FOLIO', 'LEAF', 'PAGE']",green,PAPER IN A BOOK,POM,8.558914487366565e-06,16.83414073566498,SHEET,4.4757661044059205e-07,21.091362018610035,False
198,"['CHECK', 'CURB', 'LIMIT']",blue,RESTRAIN,NOSE,2.5481956527073635e-06,18.58209251608082,STEM,3.6246132761874605e-09,28.03952577728325,False
198,"['BLOW', 'HOLD', 'PICK']",purple,THINGS YOU CAN DO TO YOUR NOSE,POM,8.820722541713621e-06,16.790671731608047,THUMB,3.829797208254604e-07,21.316228662241755,False
199,"['MESSAGE', 'OMEN', 'SIGN']",yellow,INDICATION OF THINGS TO COME,PEKE,1.5704039242336876e-06,19.28043288629703,WARNING,3.0619301583101333e-07,21.63905528843091,False
199,"['GEN', 'MS', 'PROF']",green,NAME PREFIXES,PEKE,4.113683644391131e-06,17.8911377191213,REV,1.6117729728648555e-06,19.24292002272145,False
199,"['CHARCOAL', 'INK', 'PAINT']",blue,ART MEDIUMS,WOLF,4.344861736171879e-06,17.812258301539497,PASTEL,1.6192528846659116e-06,19.236240255108587,False
199,"['BELL', 'BLACK', 'DR']",purple,___ PEPPER,KING,2.716415565373609e-06,18.489864365057407,GHOST,2.0139890466452925e-07,22.243440827139672,False
200,"['BUMPER', 'HOOD', 'TIRE']",yellow,PARTS OF A CAR,POM,2.2209294456843054e-06,18.78040500713633,TRUNK,1.2004358040940133e-06,19.66801031493666,False
200,"['BOLT', 'DART', 'DASH']",green,MOVE QUICKLY,POM,7.07585786585696e-06,17.10866350070264,ZIP,9.48369461184484e-07,20.00804745743027,False
200,"['CARDINAL', 'JAY', 'LARK']",blue,BIRDS,STOOGE,3.683137947518844e-06,18.05063313666042,SWIFT,1.2085426703833946e-07,22.980228252536474,False
200,"['HANCOCK', 'HOLIDAY', 'MONK']",purple,JAZZ LEGENDS,AMIGO,3.315635240142001e-06,18.202283267612167,PARKER,1.3335205721887178e-06,19.516328487843126,False
201,"['CROP', 'POLO', 'TANK']",yellow,SHIRTS,TENOR,2.3292259356821887e-06,18.71171798109407,TEE,4.2362972862974857e-07,21.17069282879589,False
201,"['BAD', 'FLY', 'FRESH']",green,"COOL,  IN '80S SLANG",POM,8.253336091001984e-06,16.886591178561257,RAD,4.978276137990179e-07,20.937850407404046,False
201,"['BEE', 'EX', 'GEE']",blue,LETTER SPELLINGS,TENOR,3.2145678687811596e-06,18.246943758821757,JAY,7.65953245718265e-07,20.316240332412505,False
201,"['BOY', 'BY', 'CURIOUS']",purple,___ GEORGE,TENOR,3.116813104497851e-06,18.29149692103335,SAINT,3.381038311545126e-07,21.496030300283408,False
202,"['ORCA', 'PANDA', 'SKUNK']",yellow,BLACK-AND-WHITE ANIMALS,STOOGE,4.736543530725612e-07,21.00966202072586,ZEBRA,1.6047414419517736e-07,22.571155797059046,False
202,"['CHAIN', 'SERIES', 'STRING']",green,SEQUENCE,STOOGE,4.94047981192125e-06,17.626917408351375,TRAIN,8.238826154638446e-08,23.5329859582825,False
202,"['BASS', 'DOVE', 'DESERT']",blue,HETERONYMS,STOOGE,4.8609726945869625e-06,17.65032353918752,WIND,1.052275635515798e-07,23.179984007199707,False
202,"['BEAR', 'SAND', 'SPEED']",purple,___ TRAP,STOOGE,4.528259523794986e-06,17.752611924987725,TOURIST,1.544976591105751e-08,25.94783977996698,False
203,"['CLUB', 'GROUP', 'PARTY']",yellow,ORGANIZATION,POM,5.454289293993497e-06,17.48417734689623,TEAM,4.952648282596783e-07,20.94529649407113,False
203,"['CLARITY', 'DEFINITION', 'DETAIL']",green,"SHARPNESS,  AS OF AN IMAGE",POM,6.711270998494001e-06,17.184982555569164,RESOLUTION,1.676614118650832e-07,22.507945980776558,False
203,"['CHAMPAGNE', 'DIJON', 'NICE']",blue,PLACES IN FRANCE,POM,4.8466135922353715e-06,17.654591504519047,TOURS,4.8466135922353715e-06,17.654591504519047,False
203,"['BALL', 'COUNTDOWN', 'FIREWORKS']",purple,HAPPY NEW YEAR!,POM,7.2483144322177395e-06,17.07392302840445,KISS,2.7282151222607354e-06,18.483611162651787,False
204,"['PLANT', 'SEED', 'WATER']",yellow,GARDENING NOUNS/VERBS,WOLF,5.2285927267803345e-06,17.545145871282788,WEED,3.371451157363481e-06,18.178198872011112,False
204,"['CAESAR', 'GREEK', 'GREEN']",green,KINDS OF SALADS,TENOR,3.760949766729027e-06,18.020471532229365,WEDGE,2.60189108303166e-06,18.55200799822116,False
204,"['FEUD', 'MILLIONAIRE', 'PYRAMID']",blue,"CLASSIC GAME SHOWS,  FAMILIARLY",EYE,3.931661922251806e-06,17.956429297508425,WHEEL,2.1339360500860494e-07,22.159979722166415,False
204,"['WAY', 'WEE', 'WHY']",purple,W+ VOWEL SOUND,WOLF,3.778076006710762e-06,18.013916843404754,WHOA,2.139517505383992e-07,22.156211181170978,False
205,"['BREAD', 'BACON', 'LETTUCE']",yellow,B.L.T INGREDIENTS,TENOR,7.300838660739828e-06,17.063506370784378,TOMATO,9.926421995487544e-08,23.264150970809222,False
205,"['BLOCK', 'CLOG', 'JAM']",green,OBSTRUCT,WOLF,4.737413291877601e-06,17.687469031216796,STOP,3.1121692245505983e-07,21.61557615504994,False
205,"['DOUBLE', 'HIT', 'RUN']",blue,BASEBALL STATS,POM,3.052933607250452e-06,18.321372354012052,WALK,6.337518811960763e-07,20.589578539668384,False
205,"['FRY', 'TALK', 'WORLD']",purple,SMALL ___,TENOR,7.380124770861585e-06,17.047923362146683,WONDER,1.874230974863167e-06,19.025269811761497,False
206,"['FLOAT', 'FLY', 'GLIDE']",yellow,MOVE THROUGH THE AIR,AMIGO,5.242598490440287e-06,17.54128650945723,SOAR,9.018565094720543e-08,23.402526848390625,False
206,"['BUG', 'MIKE', 'TAP']",green,HIDDEN LISTENING DEVICES,AMIGO,5.472181328514125e-06,17.47945253255545,WIRE,1.173070103277496e-07,23.02320743206531,False
206,"['CHECK', 'MARK', 'TICK']",blue,"SELECT,  AS A BOX ON A FORM",WOLF,4.5649635467270855e-06,17.740965229632977,X,4.5649635467270855e-06,17.740965229632977,False
206,"['40', 'COLE', 'PAIN']",purple,RAPPERS MINUS FIRST LETTER,AMIGO,6.2363587858271785e-06,17.290864638779865,TIP,1.2435043572622817e-06,19.617157006530373,False
207,"['BOW', 'BOX', 'CARD']",yellow,GIFT-GIVING ACCESSORIES,NOSE,3.259316144976765e-06,18.226999272887713,WRAPPING,9.56227950155153e-07,19.996142088518706,False
207,"['BLOCK', 'MATCH', 'MESSAGE']",green,DATING APP ACTIONS,POM,3.896350790455472e-06,17.969444999483915,SWIPE,7.954287895017842e-08,23.583691979555972,False
207,"['FIRE', 'LIT', 'SICK']",blue,"COOL,  IN SLANG",STOOGE,4.984435690857936e-06,17.614138389090748,TIGHT,4.113081217838044e-07,21.213277104307277,False
207,"['BREAK', 'CHARM', 'DUCK']",purple,LUCKY ___,POM,3.683260956677259e-06,18.05058495444679,STRIKE,1.1921389386770898e-07,22.9999442786972,False
208,"['JOSH', 'KID', 'RIB']",yellow,PLAYFULLY BOTHER,WOLF,2.6855902888200944e-06,18.5063293439978,TEASE,1.9787019311934273e-07,22.26894236096024,False
208,"['HEIGHT', 'MAX', 'PEAK']",green,APEX,POM,6.652493084402522e-06,17.197673463829158,TOP,2.165559180866694e-07,22.138757064987193,False
208,"['DOZEN', 'GROSS', 'PAIR']",blue,WORDS FOR SPECIFIC QUANTITIES,WOLF,4.23756000600406e-06,17.8483347716353,SCORE,1.7497039550562477e-07,22.446385821412484,False
208,"['ADULT', 'KISS', 'TEN']",purple,"WHAT ""X"" MIGHT MEAN",STOOGE,7.578429404020426e-07,20.33159777700418,TIMES,3.9424284636879747e-07,21.274412087006514,False
209,"['FUNK', 'MUSK', 'ODOR']",yellow,STRONG SMELL,POM,6.456481060013175e-06,17.240820494264927,TANG,8.74201049327894e-08,23.447459649267195,False
209,"['ROCK', 'SWAY', 'SWING']",green,MOVE BACK AND FORTH,POM,4.146761966694612e-06,17.87958333358869,WAVE,1.4211798315955093e-07,22.746407544018002,False
209,"['AFRO', 'BONE', 'FIGHT']",blue,THINGS TO PICK,POM,6.230105100257788e-06,17.292312067978308,LOCK,2.102328444664181e-08,25.503436681391534,False
209,"['CRYSTAL', 'DISCO', 'FOUL']",purple,___ BALL,POM,3.791705466937856e-06,18.008721666768192,GUTTER,3.791705466937856e-06,18.008721666768192,False
210,"['ALPHABET', 'AMAZON', 'APPLE']",yellow,TECH COMPANIES,MOUTH,9.385219073010376e-07,20.02310624287868,META,1.7253418249651986e-08,25.78854254194576,False
210,"['BAR', 'FINAL', 'ORAL']",green,KINDS OF EXAMS,PIT,2.8613135327759665e-06,18.41489097750102,PHYSICAL,3.495978617706896e-08,24.769728398122677,False
210,"['BEAUTY', 'GEM', 'MARVEL']",blue,SOMETHING EXEMPLARY,EYE,3.715790171554545e-06,18.037899533428337,PEACH,2.3619865885393665e-07,22.01349589113721,False
210,"['BABY', 'EYE', 'SWEET']",purple,___ TOOTH,PIT,3.096432692473172e-06,18.300961482962112,WISDOM,5.72925614505948e-07,20.735148824618033,False
211,"['BASKETBALL', 'CARROT', 'GOLDFISH']",yellow,THINGS THAT ARE ORANGE,PIT,5.14843179644231e-07,20.889363607455177,PUMPKIN,1.558678519586465e-07,22.61317326409418,False
211,"['POLE', 'ROD', 'STAFF']",green,"LONG,  SKINNY OBJECTS",WOLF,7.571891842417244e-07,20.332842860608206,STICK,3.531424397351657e-08,24.755174548264126,False
211,"['CART', 'CLUB', 'HOLE']",blue,SEEN ON A GOLF COURSE,WOLF,7.38171877401328e-07,20.369539888842166,TEE,1.636811930438853e-07,22.54260809842289,False
211,"['CIRCLE', 'HORSESHOE', 'PITCHFORK']",purple,SHAPES OF CAPITAL GREEK LETTERS,TENOR,1.6148007944138953e-06,19.240212367647818,TRIANGLE,3.579639553663583e-07,21.413682339381836,False
212,"['BROOM', 'MOP', 'RAG']",yellow,CLEANING SUPPLIES,MOUTH,1.939003141160356e-06,18.97625342873001,SPONGE,9.443172075407347e-07,20.014225104544977,False
212,"['SALT', 'FAT', 'ACID']",green,"ELEMENTS OF COOKING,  PER SAMIN NOSRAT",PEKE,2.250332272524247e-06,18.761430531201547,HEAT,1.142276886412219e-07,23.06158426374259,False
212,"['DUST', 'PEPPER', 'POLLEN']",blue,THINGS THAT MAKE YOU SNEEZE,MOUTH,1.4856308325761347e-06,19.360492907134827,SMOKE,4.662097929930553e-10,30.998301639485934,False
212,"['MAGNUM', 'MONK', 'SHAFT']",purple,TITULAR FICTIONAL DETECTIVES,MOUTH,1.4459542398981284e-06,19.399546673270734,TRACY,1.4459542398981284e-06,19.399546673270734,False
213,"['CHARM', 'CURSE', 'HEX']",yellow,BIT OF MAGIC,POM,4.575620096147759e-06,17.737601296088158,SPELL,1.261349666492606e-06,19.596600299854817,False
213,"['FLUE', 'GRATE', 'LOG']",green,FOUND AROUND A FIREPLACE,POM,5.444981525215553e-06,17.48664141542793,POKER,9.947426633516443e-07,19.939173310740106,False
213,"['CARDS', 'CHIPS', 'DICE']",blue,THINGS SEEN AT A CASINO,POM,5.938704816799145e-06,17.361420244042975,SLOTS,2.5906314871093628e-09,28.524049044771346,False
213,"['CRUMBLE', 'MELT', 'SHRED']",purple,WAYS TO PREPARE CHEESE,POM,5.174014404474292e-06,17.560284498827862,SLICE,2.6208192593912827e-07,21.863478800270848,False
214,"['GAS', 'LIQUID', 'PLASMA']",yellow,STATES OF MATTER,AMIGO,9.651796062826179e-06,16.660771136805906,SOLID,3.614547550156999e-09,28.043537784402332,False
214,"['GREAT', 'HERO', 'ICON']",green,ALL-TIMER,STOOGE,1.0366406058892608e-05,16.557724663188186,LEGEND,1.038924324348045e-06,19.87647799772299,False
214,"['PHAT', 'PHEW', 'PHILLY']",blue,"PH WORDS THAT ALSO WORK WITH ""F""",NOSE,7.947532139951363e-06,16.94106162366653,PHISH,7.887638875381242e-10,30.239687447439607,False
214,"['ELEVATOR', 'FEVER', 'PERFECT']",purple,___ PITCH,STOOGE,1.2975536947124056e-06,19.555774328627354,SALES,1.6627924592782506e-09,29.163744743482027,False
215,"['ISSUE', 'MATTER', 'POINT']",yellow,TOPIC OF DISCUSSION,STOOGE,2.024048853854765e-06,18.91432445697802,SUBJECT,2.785042418906869e-08,25.097725457716525,False
215,"['CHAPTER', 'PERIOD', 'PHASE']",green,SECTION OF ONE'S LIFE,STOOGE,3.326454361740616e-06,18.197583328943118,STAGE,2.05283228638109e-07,22.215880898182416,False
215,"['DASH', 'SHOCK', 'TANK']",blue,"PARTS OF A CAR,  INFORMALLY",MOUTH,2.035357056229259e-06,18.9062866652182,WHEEL,5.691532578566694e-07,20.74467947990752,False
215,"['BLEW', 'CHORAL', 'READ']",purple,COLOR HOMOPHONES,MOUTH,7.08109268998669e-07,20.42952466311379,ROWS,2.0653467913689383e-07,22.207112620008907,False
216,"['BADGE', 'INVITE', 'PASS']",yellow,CREDENTIALS FOR ENTRY,MOUTH,1.2438613339327276e-06,19.616742907005303,TICKET,1.2338638271103264e-06,19.628385386176365,False
216,"['CHAIR', 'DIRECT', 'LEAD']",green,PRESIDE OVER,TENOR,2.8776287308573956e-06,18.40668810049215,RUN,1.0134475587619818e-06,19.912297131403857,False
216,"['CENTER', 'END', 'SAFETY']",blue,AMERICAN FOOTBALL POSITIONS,TENOR,2.7357525596016785e-06,18.47963082052544,TACKLE,1.5895092186912763e-10,32.550699565161736,False
216,"['HOLD', 'PUNT', 'STALL']",purple,POSTPONE,TENOR,3.1398569717566716e-06,18.280869727034364,TABLE,7.470566032452552e-08,23.674207201322027,False
217,"['BILL', 'CHECK', 'INVOICE']",yellow,THINGS TO PAY,POM,3.2956891118374187e-06,18.21098841235051,TAB,3.692663881338376e-07,21.368834714637135,False
217,"['PINCH', 'ROB', 'STEAL']",green,THIEVE,PIT,4.373876436147839e-06,17.802656105105235,SWIPE,1.6391395263326558e-07,22.540557999901857,False
217,"['BUCK', 'BULL', 'JACK']",blue,MALE ANIMALS,KING,2.6780812731885817e-06,18.510368825746735,TOM,2.6875565595219086e-07,21.82720154772966,False
217,"['JEAN', 'PANT', 'SHORT']",purple,"LEGWEAR,  IN THE SINGULAR",PIT,3.0870241971570067e-06,18.305351777987074,TIGHT,3.645284323283704e-07,21.38746531857729,False
218,"['BALLOT', 'ROSTER', 'SLATE']",yellow,LIST OF CANDIDATES,MOUTH,8.546643357476569e-07,20.158138742733623,TICKET,5.951549724159122e-07,20.680231283480616,False
218,"['BUFFER', 'CUSHION', 'PAD']",green,PROTECTIVE BARRIER,POM,1.3384768635660294e-06,19.510976368042186,SHIELD,4.2486252027629234e-07,21.16650058390809,False
218,"['CAPSULE', 'CREAM', 'SYRUP']",blue,MEDICINE FORMATS,POM,1.2297451803533477e-06,19.63320916849668,TABLET,3.1678133893819904e-08,24.911937407943604,False
218,"['COAT', 'GREEN', 'POD']",purple,PEA ___,POM,3.569414730009157e-06,18.095881031577957,SOUP,3.9522060624186395e-10,31.23662277991679,False
219,"['CON', 'DUPE', 'FOOL']",yellow,DECEIVE,TENOR,5.558609700528905e-06,17.4568444829528,TRICK,4.938710844726302e-07,20.949362160992518,False
219,"['DOPE', 'SCOOP', 'SKINNY']",green,INSIDE INFO,POM,4.904992692900123e-06,17.637317582099765,WORD,4.347508024693525e-07,21.133307973729732,False
219,"['CANT', 'LEAN', 'LIST']",blue,TILT TO ONE SIDE,POM,1.1090845873695798e-05,16.46027107365777,SLOPE,5.073954412182502e-08,24.23231420178094,False
220,"['MEAN', 'MEDIAN', 'MODE']",yellow,DATA SET DATA,PIT,7.943167474877555e-06,16.941854147717464,RANGE,3.820061351689219e-07,21.31990085551412,False
220,"['BASE', 'BOND', 'ELEMENT']",green,CHEMISTRY TERMS,AMIGO,2.992505869769957e-06,18.35021449232091,SOLUTION,2.7254491996586694e-09,28.450858824202538,False
220,"['AWFUL', 'PRETTY', 'RATHER']",blue,ADJECTIVE INTENSIFIERS,EYE,5.1176775741623715e-06,17.57607931229653,REAL,2.72783017862821e-06,18.48381473730704,False
220,"['GLASS', 'GROSS', 'KING']",purple,RADIO HALL OF FAME MEMBERS,LAB,7.038625881250482e-06,17.116274763729177,STERN,1.7002938079713203e-07,22.48771260097879,False
221,"['GRANDSTAND', 'PEACOCK', 'POSTURE']",yellow,SHOW OFF,STOOGE,1.1118508155050222e-05,16.45667724947765,STRUT,3.159063055591105e-07,21.593999930330078,False
221,"['MAIN', 'PARAMOUNT', 'PRIME']",green,FOREMOST,AMIGO,1.1284533684374765e-05,16.435293671781235,SUPREME,1.031704286447166e-07,23.208467148500027,False
221,"['BLUE', 'GREEN', 'WHITE']",blue,COLORS IN BRAZIL'S FLAG,AMIGO,1.4763424587727059e-05,16.047613060446295,YELLOW,1.4763424587727059e-05,16.047613060446295,False
221,"['CHAIN', 'COVER', 'LOVE']",purple,___ LETTER,AMIGO,1.206538945552893e-05,16.338765989758244,SCARLET,4.357482623618125e-07,21.13000175290015,False
222,"['CHERRY', 'FUDGE', 'NUTS']",yellow,SUNDAE TOPPINGS,TENOR,3.785234639508417e-06,18.011185836414864,SPRINKLES,8.455513977878581e-08,23.4955323059658,False
222,"['DESERT', 'DITCH', 'MAROON']",green,LEAVE HIGH AND DRY,TENOR,3.5682539873960195e-06,18.096350259751127,STRAND,2.235686906715273e-07,22.09277850186067,False
222,"['CURSES', 'DARN', 'RATS']",blue,PHOOEY!,WOLF,5.400197551352903e-06,17.49855638405844,SHOOT,8.908753557079763e-08,23.420201163806418,False
222,"['FUZZY', 'PEPPERS', 'SEASHELLS']",purple,WORDS IN TOUNGE TWISTERS,POM,6.1440600802598055e-06,17.312376245669224,WOODCHUCK,9.317911775497123e-09,26.677346183301143,False
223,"['DIP', 'DROP', 'FALL']",yellow,DECLINE,AMIGO,2.2267340682446957e-06,18.776639297383127,SINK,4.322772362286287e-09,27.785395988246925,False
223,"['BLAZE', 'FLY', 'RACE']",green,MOVE WITH SPEED,POM,8.536359018762596e-06,16.83794771559667,TEAR,3.5739191162065254e-07,21.415989680075047,False
223,"['MODERN', 'SALSA', 'SWING']",blue,KINDS OF DANCE,POM,7.2448178798367735e-06,17.074619145540414,TAP,6.47556930744031e-07,20.55848962957213,False
223,"['BOOM', 'CARROT', 'SHOWER']",purple,BABY ___,POM,8.946369234763552e-06,16.770266266808907,TALK,6.491732165159192e-07,20.554893185577594,False
224,"['FLEECE', 'HOSE', 'ROB']",yellow,RIP OFF,POM,4.273525519238319e-06,17.836141831902374,STIFF,2.4101268203402526e-10,31.95017188612704,False
224,"['CANDLE', 'CRAYON', 'HONEYCOMB']",green,THINGS MADE OF WAX,PIT,1.4496228004645673e-06,19.395891017147978,SEAL,1.4496228004645673e-06,19.395891017147978,False
224,"['CABIN', 'ENGINE', 'NOSE']",blue,PARTS OF AN AIRPLANE,TENOR,5.865790171810659e-06,17.37924310469069,WING,1.0398858876214945e-06,19.875143347106928,False
224,"['BULB', 'EAR', 'HEAD']",purple,UNITS OF VEGETABLES,POM,3.5386797208047938e-06,18.108357377246342,STALK,2.2289031065270137e-08,25.41909085706889,False
225,"['BATON', 'SCEPTER', 'STAFF']",yellow,SYMBOLIC RODS,POM,1.0353147445130162e-05,16.55957104843305,WAND,1.2684540706686676e-07,22.910425382269807,False
225,"['CAVITY', 'CROWN', 'FILLING']",green,DENTAL TERMS,POM,5.640913968818495e-06,17.435639635165547,PLAQUE,3.7928806762010936e-08,24.652130773852406,False
225,"['APPROVED', 'PAID', 'URGENT']",blue,RUBBER STAMP WORDS,POM,5.10871495862375e-06,17.578608126687367,VOID,4.206142989460204e-08,24.502926863218782,False
225,"['GAP', 'LEAP', 'LIGHT']",purple,___ YEAR,PIT,1.6509017086718814e-06,19.208314341642918,SCHOOL,1.81549908440104e-09,29.036986651433054,False
226,"['COIN', 'CREATE', 'DEVISE']",yellow,BRING INTO BEING,KING,7.712891601840965e-06,16.98429673414588,INVENT,1.3224416761659086e-06,19.52836447296724,False
226,"['FINE', 'PRIME', 'QUALITY']",green,EXCELLENT,POM,1.4614759038522607e-06,19.38414252648156,STERLING,4.661907127001541e-08,24.354504495247504,False
226,"['AT', 'DOLLAR', 'PERCENT']",blue,SYMBOLS ABOVE NUMBERS ON A KEYBOARD,PEKE,5.782338575954782e-06,17.399915483243547,POUND,7.403320410048764e-07,20.365324195536147,False
226,"['BAR', 'BUCK', 'TIME']",purple,PASS THE ___,KING,5.953976597083965e-06,17.357715018446456,TORCH,5.344206854829281e-09,27.47937700361053,False
227,"['CALCULATOR', 'CALENDAR', 'CAMERA']",yellow,SMARTPHONE FEATURES BEGINNING WITH “C”,PEKE,3.990523509855848e-06,17.934990545801423,CLOCK,4.696365607514963e-08,24.343880033867055,False
227,"['CONE', 'IRIS', 'LENS']",green,PARTS OF THE EYE,PIT,3.156649427182856e-06,18.273174523354538,PUPIL,1.4000447379203251e-07,22.76802373550947,False
227,"['DADA', 'GRAMMY', 'MUM']",blue,FAMILIAL NICKNAMES,KING,3.665085841930704e-06,18.05772158043919,POPPY,3.665085841930704e-06,18.05772158043919,False
228,"['BIG', 'HOT', 'IN']",yellow,OF-THE-MOMENT,TENOR,1.9721958324225852e-06,18.95176575572322,POPULAR,9.473570230511541e-07,20.00958843881675,False
228,"['CHARACTER', 'GLYPH', 'ICON']",green,PICTOGRAPH,WOLF,8.295371117128525e-06,16.8792620436145,SYMBOL,5.271061240819108e-07,20.85540321036971,False
228,"['ASSESS', 'CHARGE', 'FINE']",blue,"IMPOSE,  AS A PENALTY",PEKE,7.003539849392837e-06,17.123484271219052,LEVY,1.1110515174550528e-07,23.101570950766472,False
228,"['HANDSOME', 'HIPPO', 'LEGEND']",purple,WORDS BEGINNING WITH BODY PARTS,WOLF,7.3971841629827395e-06,17.044592375231908,LIPID,3.130919168370383e-08,24.928838496517088,False
229,"['BALL', 'BASE', 'BAT']",yellow,BASEBALL EQUIPMENT,LAB,2.67884229288029e-06,18.509958919079562,GLOVE,9.707653703117103e-08,23.29630211432087,False
229,"['BLOW', 'LICK', 'SOCK']",green,HARD HIT,EYE,2.174647761421511e-06,18.81078682997376,STRIKE,8.506676181241346e-07,20.16490112731143,False
229,"['BOOT', 'IRON', 'THIMBLE']",blue,ORIGINAL MONOPOLY TOKENS,CHEEK,2.8269184895179933e-06,18.43233828377217,TOP HAT,1.4964140859774488e-07,22.67198721283448,False
229,"['BAD', 'BUGS', 'DUST']",purple,___ BUNNY,POM,6.988937570895359e-07,20.448423504418642,HONEY,3.5663333619595505e-07,21.41905509945185,False
230,"['ACHE', 'BURN', 'SMART']",yellow,HURT,POM,4.756567250296939e-06,17.681647793603393,STING,1.1381230535789655e-07,23.06684011430816,False
230,"['GUARD', 'MIND', 'TEND']",green,LOOK AFTER,POM,4.471685315365903e-06,17.77074990393714,WATCH,5.1082711394201397e-08,24.22258965592294,False
230,"['BRAIN', 'COURAGE', 'HEART']",blue,SOUGHT AFTER IN “THE WIZARD OF OZ”,POM,4.275139872333966e-06,17.835596947028225,HOME,4.137227893608042e-09,27.848688425317544,False
230,"['ANSWER', 'TWO', 'WRIST']",purple,SILENT “W”,TENOR,1.8501763179301633e-06,19.043905806213683,WRONG,2.889204040457116e-07,21.72282457115671,False
231,"['CREST', 'PEAK', 'SUMMIT']",yellow,HIGHEST POINT,POM,2.995769591507269e-06,18.348641900792035,VERTEX,1.2344345101666931e-08,26.271574459162508,False
231,"['CELL', 'CONTACT', 'DIGITS']",green,MODIFIERS MEANING “SMALL”,POM,4.206632638670271e-06,17.858902734937395,NUMBER,5.054879466115381e-07,20.91581997281734,False
231,"['BABY', 'MINI', 'POCKET']",blue,INSIDE A SCRABBLE BOX,CHEEK,4.248100594850257e-06,17.8447506398174,TOY,9.353797025823951e-08,23.349872635988223,False
232,"['PITCH', 'PLUG', 'PROMOTE']",yellow,DO SOME MARKETING FOR,PEKE,2.806701331792283e-06,18.44269301814464,PUSH,1.8891964259637462e-07,22.3357239529399,False
232,"['COUPLE', 'ITEM', 'PAIR']",green,ROMANTIC TWOSOME,KING,1.9009700054084533e-06,19.00483280082528,THING,2.876536520091122e-08,25.051091972513145,False
232,"['AD', 'ALL', 'DEUCE']",blue,TENNIS SCORING TERMS,WOLF,2.7844450869451975e-06,18.45417872832259,LOVE,5.725427172365016e-07,20.736113327951852,False
232,"['BREAD', 'DRAGON', 'JACK']",purple,WORDS WITH “FRUIT”,PEKE,2.6172463094553677e-06,18.543518866295404,PASSION,1.3427489875539322e-07,22.828307030524062,False
233,"['BANG', 'HAMMER', 'POUND']",yellow,HIT HARD,POM,7.003883411016432e-07,20.4453415958239,SLAM,7.003883411016432e-07,20.4453415958239,False
233,"['CHRONICLE', 'HERALD', 'REGISTER']",green,NEWSPAPER NAMES,AMIGO,3.084040372414165e-06,18.30674691798158,SUN,1.3239811025300696e-08,26.170542228706577,False
